NAMA PERGURUAN TINGGI,KODE,PROGRAM STUDI,JENJANG,DAYA TAMPUNG (2025),PEMINAT (2024),JENIS PORTOFOLIO,RASIO KEKETATAN,PRESENTASE (%)
POLITEKNIK NEGERI JEMBER,24722017,PSDKU TEKNIK INFORMATIKA KAB. SIDOARJO,Sarjana Terapan,50,38,Tidak Ada,1.3157894736842106,131.57894736842107
POLITEKNIK NEGERI JEMBER,24722018,PROMOSI KESEHATAN,Sarjana Terapan,66,63,Tidak Ada,1.0476190476190477,104.76190476190477
POLITEKNIK NEGERI JEMBER,24722019,BISNIS DIGITAL,Sarjana Terapan,66,53,Tidak Ada,1.2452830188679245,124.52830188679245
POLITEKNIK NEGERI JEMBER,24722020,AKUNTANSI SEKTOR PUBLIK,Sarjana Terapan,83,112,Tidak Ada,0.7410714285714286,74.10714285714286
POLITEKNIK NEGERI JEMBER,24722021,MANAJEMEN PEMASARAN INTERNASIONAL,Sarjana Terapan,83,74,Tidak Ada,1.1216216216216217,112.16216216216218
POLITEKNIK NEGERI JEMBER,24722022,DESTINASI PARIWISATA,Sarjana Terapan,66,81,Tidak Ada,0.8148148148148148,81.48148148148148
POLITEKNIK NEGERI JEMBER,24722033,PSDKU MANAJEMEN AGRIBISNIS KAB. NGAWI,Sarjana Terapan,33,12,Tidak Ada,2.75,275.0
POLITEKNIK NEGERI JEMBER,24722034,PSDKU MANAJEMEN INFORMASI KESEHATAN KAB. NGAWI,Sarjana Terapan,33,27,Tidak Ada,1.2222222222222223,122.22222222222223
POLITEKNIK NEGERI JEMBER,24722035,PRODUKSI MEDIA KAMPUS BONDOWOSO,Sarjana Terapan,33,19,Tidak Ada,1.736842105263158,173.6842105263158
POLITEKNIK NEGERI JEMBER,24722036,PSDKU TEKNOLOGI REKAYASA PERANGKAT LUNAK KAB. SABU RAIJUA,Sarjana Terapan,33,0,Tidak Ada,0.0,0.0
POLITEKNIK NEGERI JEMBER,24723023,MANAJEMEN AGRIBISNIS,Diploma Tiga,66,71,Tidak Ada,0.9295774647887324,92.95774647887323
POLITEKNIK NEGERI JEMBER,24723024,PRODUKSI TANAMAN HORTIKULTURA,Diploma Tiga,33,21,Tidak Ada,1.5714285714285714,157.14285714285714
POLITEKNIK NEGERI JEMBER,24723025,PRODUKSI TANAMAN PERKEBUNAN,Diploma Tiga,33,14,Tidak Ada,2.357142857142857,235.71428571428572
POLITEKNIK NEGERI JEMBER,24723026,TEKNOLOGI INDUSTRI PANGAN,Diploma Tiga,66,32,Tidak Ada,2.0625,206.25
POLITEKNIK NEGERI JEMBER,24723027,BAHASA INGGRIS,Diploma Tiga,50,29,Tidak Ada,1.7241379310344827,172.41379310344826
POLITEKNIK NEGERI JEMBER,24723028,PRODUKSI TERNAK,Diploma Tiga,50,34,Tidak Ada,1.4705882352941178,147.05882352941177
POLITEKNIK NEGERI JEMBER,24723029,MANAJEMEN INFORMATIKA,Diploma Tiga,83,65,Tidak Ada,1.2769230769230768,127.69230769230768
POLITEKNIK NEGERI JEMBER,24723030,MANAJEMEN AGRIBISNIS (KAMPUS KAB. NGANJUK),Diploma Tiga,33,25,Tidak Ada,1.32,132.0
POLITEKNIK NEGERI JEMBER,24723031,KETEKNIKAN PERTANIAN,Diploma Tiga,50,21,Tidak Ada,2.380952380952381,238.0952380952381
POLITEKNIK NEGERI JEMBER,24723032,TEKNIK KOMPUTER,Diploma Tiga,83,83,Tidak Ada,1.0,100.0
POLITEKNIK NEGERI MADIUN,24732001,PERKERETAAPIAN,Sarjana Terapan,36,468,Tidak Ada,0.07692307692307693,7.6923076923076925
POLITEKNIK NEGERI MADIUN,24732006,AKUNTANSI PERPAJAKAN,Sarjana Terapan,36,228,Tidak Ada,0.15789473684210525,15.789473684210526
POLITEKNIK NEGERI MADIUN,24732009,TEKNOLOGI REKAYASA OTOMOTIF,Sarjana Terapan,36,82,Tidak Ada,0.43902439024390244,43.90243902439025
POLITEKNIK NEGERI MADIUN,24732010,TEKNOLOGI REKAYASA PERANGKAT LUNAK,Sarjana Terapan,18,68,Tidak Ada,0.2647058823529412,26.47058823529412
POLITEKNIK NEGERI MADIUN,24732011,AKUNTANSI SEKTOR PUBLIK,Sarjana Terapan,27,79,Tidak Ada,0.34177215189873417,34.177215189873415
POLITEKNIK NEGERI MADIUN,24732012,PEMASARAN DIGITAL,Sarjana Terapan,18,95,Tidak Ada,0.18947368421052632,18.947368421052634
POLITEKNIK NEGERI MADIUN,24732013,TEKNOLOGI REKAYASA ELEKTRONIKA,Sarjana Terapan,18,20,Tidak Ada,0.9,90.0
POLITEKNIK NEGERI MADIUN,24732014,TEKNOLOGI REKAYASA OTOMASI,Sarjana Terapan,18,0,Tidak Ada,0.0,0.0
POLITEKNIK NEGERI MADIUN,24732015,BAHASA INGGRIS UNTUK KOMUNIKASI BISNIS DAN PROFESIONAL,Sarjana Terapan,18,0,Tidak Ada,0.0,0.0
POLITEKNIK NEGERI MADIUN,24733002,AKUNTANSI,Diploma Tiga,36,134,Tidak Ada,0.26865671641791045,26.865671641791046
POLITEKNIK NEGERI MADIUN,24733003,TEKNOLOGI INFORMASI,Diploma Tiga,36,136,Tidak Ada,0.2647058823529412,26.47058823529412
POLITEKNIK NEGERI MADIUN,24733004,TEKNIK KOMPUTER KONTROL,Diploma Tiga,36,61,Tidak Ada,0.5901639344262295,59.01639344262295
POLITEKNIK NEGERI MADIUN,24733005,BAHASA INGGRIS,Diploma Tiga,27,36,Tidak Ada,0.75,75.0
POLITEKNIK NEGERI MADIUN,24733007,TEKNIK LISTRIK,Diploma Tiga,36,61,Tidak Ada,0.5901639344262295,59.01639344262295
POLITEKNIK NEGERI MADIUN,24733008,ADMINISTRASI BISNIS,Diploma Tiga,36,304,Tidak Ada,0.11842105263157894,11.842105263157894
POLITEKNIK NEGERI MALANG,24742001,TEKNIK JARINGAN TELEKOMUNIKASI DIGITAL,Sarjana Terapan,50,185,Tidak Ada,0.2702702702702703,27.027027027027028
POLITEKNIK NEGERI MALANG,24742002,MANAJEMEN REKAYASA KONSTRUKSI,Sarjana Terapan,39,144,Tidak Ada,0.2708333333333333,27.083333333333332
POLITEKNIK NEGERI MALANG,24742003,SISTEM KELISTRIKAN,Sarjana Terapan,36,196,Tidak Ada,0.1836734693877551,18.367346938775512
POLITEKNIK NEGERI MALANG,24742004,TEKNIK ELEKTRONIKA,Sarjana Terapan,50,353,Tidak Ada,0.141643059490085,14.164305949008499
POLITEKNIK NEGERI MALANG,24742005,TEKNIK INFORMATIKA,Sarjana Terapan,72,794,Tidak Ada,0.0906801007556675,9.06801007556675
POLITEKNIK NEGERI MALANG,24742006,TEKNOLOGI KIMIA INDUSTRI,Sarjana Terapan,60,226,Tidak Ada,0.26548672566371684,26.548672566371685
POLITEKNIK NEGERI MALANG,24742007,TEKNIK MESIN PRODUKSI DAN PERAWATAN,Sarjana Terapan,45,326,Tidak Ada,0.13803680981595093,13.803680981595093
POLITEKNIK NEGERI MALANG,24742008,TEKNIK OTOMOTIF ELEKTRONIK,Sarjana Terapan,36,159,Tidak Ada,0.22641509433962265,22.641509433962266
POLITEKNIK NEGERI MALANG,24742009,TEKNOLOGI REKAYASA KONSTRUKSI JALAN DAN JEMBATAN,Sarjana Terapan,16,63,Tidak Ada,0.25396825396825395,25.396825396825395
POLITEKNIK NEGERI MALANG,24742010,TEKNIK ELEKTRONIKA (PSDKU KEDIRI),Sarjana Terapan,24,95,Tidak Ada,0.25263157894736843,25.263157894736842
POLITEKNIK NEGERI MALANG,24742011,TEKNIK MESIN PRODUKSI DAN PERAWATAN (PSDKU KEDIRI),Sarjana Terapan,36,130,Tidak Ada,0.27692307692307694,27.692307692307693
POLITEKNIK NEGERI MALANG,24742012,TEKNOLOGI REKAYASA OTOMOTIF (PSDKU LUMAJANG),Sarjana Terapan,24,15,Tidak Ada,1.6,160.0
POLITEKNIK NEGERI MALANG,24742013,TEKNIK OTOMOTIF ELEKTRONIK (PSDKU PAMEKASAN),Sarjana Terapan,10,8,Tidak Ada,1.25,125.0
POLITEKNIK NEGERI MALANG,24742014,AKUNTANSI MANAJEMEN,Sarjana Terapan,72,423,Tidak Ada,0.1702127659574468,17.02127659574468
POLITEKNIK NEGERI MALANG,24742015,KEUANGAN,Sarjana Terapan,27,153,Tidak Ada,0.17647058823529413,17.647058823529413
POLITEKNIK NEGERI MALANG,24742016,MANAJEMEN PEMASARAN,Sarjana Terapan,63,290,Tidak Ada,0.21724137931034482,21.72413793103448
POLITEKNIK NEGERI MALANG,24742017,BAHASA INGGRIS UNTUK KOMUNIKASI BISNIS DAN PROFESIONAL,Sarjana Terapan,36,89,Tidak Ada,0.4044943820224719,40.44943820224719
POLITEKNIK NEGERI MALANG,24742018,PENGELOLAAN ARSIP DAN REKAMAN INFORMASI,Sarjana Terapan,24,81,Tidak Ada,0.2962962962962963,29.629629629629626
POLITEKNIK NEGERI MALANG,24742019,USAHA PERJALANAN WISATA,Sarjana Terapan,24,90,Tidak Ada,0.26666666666666666,26.666666666666668
POLITEKNIK NEGERI MALANG,24742020,KEUANGAN (PSDKU KEDIRI),Sarjana Terapan,36,187,Tidak Ada,0.1925133689839572,19.25133689839572
POLITEKNIK NEGERI MALANG,24742021,AKUNTANSI MANAJEMEN (PSDKU PAMEKASAN),Sarjana Terapan,10,8,Tidak Ada,1.25,125.0
POLITEKNIK NEGERI MALANG,24742035,SISTEM INFORMASI BISNIS,Sarjana Terapan,54,312,Tidak Ada,0.17307692307692307,17.307692307692307
POLITEKNIK NEGERI MALANG,24742039,BAHASA INGGRIS UNTUK INDUSTRI PARIWISATA,Sarjana Terapan,24,53,Tidak Ada,0.4528301886792453,45.28301886792453
POLITEKNIK NEGERI MALANG,24743022,TEKNOLOGI PERTAMBANGAN,Diploma Tiga,23,179,Tidak Ada,0.12849162011173185,12.849162011173185
POLITEKNIK NEGERI MALANG,24743023,TEKNIK KIMIA,Diploma Tiga,48,110,Tidak Ada,0.43636363636363634,43.63636363636363
POLITEKNIK NEGERI MALANG,24743024,"TEKNOLOGI KONSTRUKSI JALAN, JEMBATAN, DAN BANGUNAN AIR",Diploma Tiga,23,36,Tidak Ada,0.6388888888888888,63.888888888888886
POLITEKNIK NEGERI MALANG,24743025,TEKNOLOGI SIPIL (KAMPUS KAB LUMAJANG),Diploma Tiga,32,29,Tidak Ada,1.103448275862069,110.34482758620689
POLITEKNIK NEGERI MALANG,24743026,TEKNOLOGI INFORMASI (KAMPUS KAB LUMAJANG),Diploma Tiga,36,28,Tidak Ada,1.2857142857142858,128.57142857142858
POLITEKNIK NEGERI MALANG,24743027,TEKNIK LISTRIK,Diploma Tiga,29,141,Tidak Ada,0.20567375886524822,20.56737588652482
POLITEKNIK NEGERI MALANG,24743028,"AKUNTANSI, KAMPUS KEDIRI",Diploma Tiga,60,158,Tidak Ada,0.379746835443038,37.9746835443038
POLITEKNIK NEGERI MALANG,24743029,"TEKNIK MESIN, KAMPUS KEDIRI",Diploma Tiga,52,78,Tidak Ada,0.6666666666666666,66.66666666666666
POLITEKNIK NEGERI MALANG,24743030,MANAJEMEN INFORMATIKA (KAMPUS KAB PAMEKASAN),Diploma Tiga,10,5,Tidak Ada,2.0,200.0
POLITEKNIK NEGERI MALANG,24743031,AKUNTANSI (KAMPUS KAB LUMAJANG),Diploma Tiga,36,30,Tidak Ada,1.2,120.0
POLITEKNIK NEGERI MALANG,24743032,ADMINISTRASI BISNIS,Diploma Tiga,54,266,Tidak Ada,0.20300751879699247,20.30075187969925
POLITEKNIK NEGERI MALANG,24743033,AKUNTANSI,Diploma Tiga,60,150,Tidak Ada,0.4,40.0
POLITEKNIK NEGERI MALANG,24743034,"MANAJEMEN INFORMATIKA, KAMPUS KEDIRI",Diploma Tiga,60,164,Tidak Ada,0.36585365853658536,36.58536585365854
POLITEKNIK NEGERI MALANG,24743036,TEKNIK MESIN,Diploma Tiga,63,307,Tidak Ada,0.20521172638436483,20.521172638436482
POLITEKNIK NEGERI MALANG,24743037,TEKNIK SIPIL,Diploma Tiga,23,174,Tidak Ada,0.13218390804597702,13.218390804597702
POLITEKNIK NEGERI MALANG,24743038,TEKNIK ELEKTRONIKA,Diploma Tiga,36,97,Tidak Ada,0.3711340206185567,37.11340206185567
POLITEKNIK NEGERI MALANG,24743041,TEKNIK TELEKOMUNIKASI,Diploma Tiga,35,45,Tidak Ada,0.7777777777777778,77.77777777777779
POLITEKNIK PERKAPALAN NEGERI SURABAYA,24812001,TEKNIK KESELAMATAN DAN KESEHATAN KERJA,Sarjana Terapan,90,535,Tidak Ada,0.16822429906542055,16.822429906542055
POLITEKNIK PERKAPALAN NEGERI SURABAYA,24812002,TEKNIK DESAIN DAN MANUFAKTUR,Sarjana Terapan,36,87,Tidak Ada,0.41379310344827586,41.37931034482759
POLITEKNIK PERKAPALAN NEGERI SURABAYA,24812003,TEKNIK PENGELASAN,Sarjana Terapan,36,195,Tidak Ada,0.18461538461538463,18.461538461538463
POLITEKNIK PERKAPALAN NEGERI SURABAYA,24812004,TEKNIK PERPIPAAN,Sarjana Terapan,45,115,Tidak Ada,0.391304347826087,39.130434782608695
POLITEKNIK PERKAPALAN NEGERI SURABAYA,24812005,TEKNIK OTOMASI,Sarjana Terapan,45,119,Tidak Ada,0.37815126050420167,37.81512605042017
POLITEKNIK PERKAPALAN NEGERI SURABAYA,24812006,TEKNIK PENGOLAHAN LIMBAH,Sarjana Terapan,45,124,Tidak Ada,0.3629032258064516,36.29032258064516
POLITEKNIK PERKAPALAN NEGERI SURABAYA,24812008,TEKNIK PERANCANGAN DAN KONSTRUKSI KAPAL,Sarjana Terapan,36,134,Tidak Ada,0.26865671641791045,26.865671641791046
POLITEKNIK PERKAPALAN NEGERI SURABAYA,24812009,TEKNIK PERMESINAN KAPAL,Sarjana Terapan,36,190,Tidak Ada,0.18947368421052632,18.947368421052634
POLITEKNIK PERKAPALAN NEGERI SURABAYA,24812010,TEKNIK KELISTRIKAN KAPAL,Sarjana Terapan,36,106,Tidak Ada,0.33962264150943394,33.9622641509434
POLITEKNIK PERKAPALAN NEGERI SURABAYA,24812011,MANAJEMEN BISNIS,Sarjana Terapan,70,219,Tidak Ada,0.319634703196347,31.963470319634702
POLITEKNIK PERKAPALAN NEGERI SURABAYA,24812016,TEKNOLOGI REKAYASA ENERGI BERKELANJUTAN,Sarjana Terapan,18,39,Tidak Ada,0.46153846153846156,46.15384615384615
POLITEKNIK PERKAPALAN NEGERI SURABAYA,24812017,TEKNOLOGI REKAYASA KONSTRUKSI PERKAPALAN,Sarjana Terapan,18,19,Tidak Ada,0.9473684210526315,94.73684210526315
POLITEKNIK PERKAPALAN NEGERI SURABAYA,24813012,TEKNIK KELISTRIKAN KAPAL,Diploma Tiga,27,27,Tidak Ada,1.0,100.0
POLITEKNIK PERKAPALAN NEGERI SURABAYA,24813013,TEKNIK PERMESINAN KAPAL,Diploma Tiga,27,50,Tidak Ada,0.54,54.0
POLITEKNIK PERKAPALAN NEGERI SURABAYA,24813014,TEKNIK PERANCANGAN DAN KONSTRUKSI KAPAL,Diploma Tiga,27,22,Tidak Ada,1.2272727272727273,122.72727272727273
POLITEKNIK PERKAPALAN NEGERI SURABAYA,24813015,TEKNIK BANGUNAN KAPAL,Diploma Tiga,27,20,Tidak Ada,1.35,135.0
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822001,TEKNIK ELEKTRONIKA,Sarjana Terapan,45,272,Tidak Ada,0.16544117647058823,16.544117647058822
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822002,TEKNIK TELEKOMUNIKASI,Sarjana Terapan,36,141,Tidak Ada,0.2553191489361702,25.53191489361702
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822003,TEKNIK ELEKTRO INDUSTRI,Sarjana Terapan,36,330,Tidak Ada,0.10909090909090909,10.909090909090908
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822004,TEKNIK INFORMATIKA,Sarjana Terapan,36,424,Tidak Ada,0.08490566037735849,8.49056603773585
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822005,TEKNIK KOMPUTER,Sarjana Terapan,36,166,Tidak Ada,0.21686746987951808,21.686746987951807
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822006,TEKNIK MEKATRONIKA,Sarjana Terapan,36,163,Tidak Ada,0.22085889570552147,22.085889570552148
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822007,SISTEM PEMBANGKIT ENERGI,Sarjana Terapan,36,85,Tidak Ada,0.4235294117647059,42.35294117647059
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822008,TEKNOLOGI GAME,Sarjana Terapan,36,120,Tidak Ada,0.3,30.0
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822009,TEKNOLOGI REKAYASA INTERNET,Sarjana Terapan,27,88,Tidak Ada,0.3068181818181818,30.681818181818183
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822010,TEKNOLOGI REKAYASA MULTIMEDIA,Sarjana Terapan,27,127,Tidak Ada,0.2125984251968504,21.25984251968504
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822011,SAINS DATA TERAPAN,Sarjana Terapan,27,120,Tidak Ada,0.225,22.5
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823012,TEKNOLOGI MULTIMEDIA BROADCASTING (KAMPUS KAB LAMONGAN),Diploma Tiga,9,18,Tidak Ada,0.5,50.0
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823013,TEKNIK ELEKTRO INDUSTRI,Diploma Tiga,18,61,Tidak Ada,0.29508196721311475,29.508196721311474
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823015,TEKNIK INFORMATIKA (KAMPUS KAB SUMENEP),Diploma Tiga,9,12,Tidak Ada,0.75,75.0
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823016,TEKNIK ELEKTRONIKA,Diploma Tiga,18,34,Tidak Ada,0.5294117647058824,52.94117647058824
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823017,TEKNOLOGI MULTIMEDIA BROADCASTING (KAMPUS KAB. SUMENEP),Diploma Tiga,9,6,Tidak Ada,1.5,150.0
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823018,TEKNIK INFORMATIKA (KAMPUS KAB LAMONGAN),Diploma Tiga,18,14,Tidak Ada,1.2857142857142858,128.57142857142858
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823019,TEKNOLOGI MULTIMEDIA DAN BROADCASTING,Diploma Tiga,18,85,Tidak Ada,0.21176470588235294,21.176470588235293
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823020,TEKNIK INFORMATIKA,Diploma Tiga,18,56,Tidak Ada,0.32142857142857145,32.142857142857146
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823021,TEKNIK TELEKOMUNIKASI,Diploma Tiga,18,36,Tidak Ada,0.5,50.0
POLITEKNIK NEGERI MADURA,24832005,TEKNOLOGI REKAYASA KESELAMATAN,Sarjana Terapan,35,23,Tidak Ada,1.5217391304347827,152.17391304347828
POLITEKNIK NEGERI MADURA,24832006,TEKNOLOGI REKAYASA OTOMASI,Sarjana Terapan,15,7,Tidak Ada,2.142857142857143,214.28571428571428
POLITEKNIK NEGERI MADURA,24832007,PROMOSI KESEHATAN,Sarjana Terapan,35,63,Tidak Ada,0.5555555555555556,55.55555555555556
POLITEKNIK NEGERI MADURA,24833001,TEKNIK MESIN ALAT BERAT,Diploma Tiga,35,35,Tidak Ada,1.0,100.0
POLITEKNIK NEGERI MADURA,24833002,TEKNIK LISTRIK INDUSTRI,Diploma Tiga,30,19,Tidak Ada,1.5789473684210527,157.89473684210526
POLITEKNIK NEGERI MADURA,24833003,TEKNIK BANGUNAN KAPAL,Diploma Tiga,30,21,Tidak Ada,1.4285714285714286,142.85714285714286
POLITEKNIK NEGERI MADURA,24833004,KEPERAWATAN,Diploma Tiga,75,204,Tidak Ada,0.36764705882352944,36.76470588235294
POLITEKNIK NEGERI PONTIANAK,25152001,PERENCANAAN PERUMAHAN & PEMUKIMAN,Sarjana Terapan,37,45,Tidak Ada,0.8222222222222222,82.22222222222221
POLITEKNIK NEGERI PONTIANAK,25152002,TEKNIK MESIN,Sarjana Terapan,23,89,Tidak Ada,0.25842696629213485,25.842696629213485
POLITEKNIK NEGERI PONTIANAK,25152003,MANAJEMEN PERKEBUNAN,Sarjana Terapan,24,42,Tidak Ada,0.5714285714285714,57.14285714285714
POLITEKNIK NEGERI PONTIANAK,25152004,BUDIDAYA TANAMAN PERKEBUNAN,Sarjana Terapan,15,36,Tidak Ada,0.4166666666666667,41.66666666666667
POLITEKNIK NEGERI PONTIANAK,25152005,DESAIN KAWASAN BINAAN,Sarjana Terapan,15,5,Tidak Ada,3.0,300.0
POLITEKNIK NEGERI PONTIANAK,25152006,ARSITEKTUR BANGUNAN GEDUNG,Sarjana Terapan,23,33,Tidak Ada,0.696969696969697,69.6969696969697
POLITEKNIK NEGERI PONTIANAK,25152007,ADMINISTRASI NEGARA,Sarjana Terapan,45,298,Tidak Ada,0.15100671140939598,15.100671140939598
POLITEKNIK NEGERI PONTIANAK,25152008,ADMINISTRASI BISNIS OTOMOTIF,Sarjana Terapan,23,26,Tidak Ada,0.8846153846153846,88.46153846153845
POLITEKNIK NEGERI PONTIANAK,25152009,AKUNTANSI SEKTOR PUBLIK,Sarjana Terapan,53,149,Tidak Ada,0.35570469798657717,35.57046979865772
POLITEKNIK NEGERI PONTIANAK,25152013,PENGOLAHAN HASIL PERKEBUNAN TERPADU,Sarjana Terapan,30,20,Tidak Ada,1.5,150.0
POLITEKNIK NEGERI PONTIANAK,25152027,TEKNOLOGI REKAYASA SISTEM ELEKTRONIKA,Sarjana Terapan,21,38,Tidak Ada,0.5526315789473685,55.26315789473685
POLITEKNIK NEGERI PONTIANAK,25152028,PENGELOLAAN USAHA REKREASI,Sarjana Terapan,15,3,Tidak Ada,5.0,500.0
POLITEKNIK NEGERI PONTIANAK,25152029,TEKNOLOGI REKAYASA KONSTRUKSI JALAN DAN JEMBATAN,Sarjana Terapan,15,12,Tidak Ada,1.25,125.0
POLITEKNIK NEGERI PONTIANAK,25152032,AKUNTANSI SEKTOR PUBLIK (KAMPUS KAB.SUKAMARA),Sarjana Terapan,15,3,Tidak Ada,5.0,500.0
POLITEKNIK NEGERI PONTIANAK,25152033,PENGOLAHAN DAN PENYIMPANAN HASIL PERIKANAN,Sarjana Terapan,12,14,Tidak Ada,0.8571428571428571,85.71428571428571
POLITEKNIK NEGERI PONTIANAK,25152034,AKUNTANSI PERPAJAKAN,Sarjana Terapan,18,55,Tidak Ada,0.32727272727272727,32.72727272727273
POLITEKNIK NEGERI PONTIANAK,25152035,PERBANKAN DAN KEUANGAN DIGITAL,Sarjana Terapan,18,0,Tidak Ada,0.0,0.0
POLITEKNIK NEGERI PONTIANAK,25153010,BUDIDAYA PERIKANAN,Diploma Tiga,18,6,Tidak Ada,3.0,300.0
POLITEKNIK NEGERI PONTIANAK,25153011,TEKNOLOGI BUDIDAYA PERIKANAN K. KAB. KAPUAS HULU,Diploma Tiga,12,3,Tidak Ada,4.0,400.0
POLITEKNIK NEGERI PONTIANAK,25153012,PENGELOLAAN HASIL PERKEBUNAN (KAMPUS KAB. SANGGAU),Diploma Tiga,15,17,Tidak Ada,0.8823529411764706,88.23529411764706
POLITEKNIK NEGERI PONTIANAK,25153014,TEKNIK INFORMATIKA,Diploma Tiga,37,147,Tidak Ada,0.25170068027210885,25.170068027210885
POLITEKNIK NEGERI PONTIANAK,25153015,TEKNIK LISTRIK,Diploma Tiga,21,52,Tidak Ada,0.40384615384615385,40.38461538461539
POLITEKNIK NEGERI PONTIANAK,25153016,ADMINISTRASI BISNIS,Diploma Tiga,45,199,Tidak Ada,0.22613065326633167,22.613065326633166
POLITEKNIK NEGERI PONTIANAK,25153017,TEKNIK MESIN,Diploma Tiga,23,41,Tidak Ada,0.5609756097560976,56.09756097560976
POLITEKNIK NEGERI PONTIANAK,25153018,ARSITEKTUR,Diploma Tiga,30,20,Tidak Ada,1.5,150.0
POLITEKNIK NEGERI PONTIANAK,25153019,AKUNTANSI (KAMPUS KAB. SANGGAU),Diploma Tiga,23,26,Tidak Ada,0.8846153846153846,88.46153846153845
POLITEKNIK NEGERI PONTIANAK,25153020,AKUNTANSI,Diploma Tiga,52,145,Tidak Ada,0.3586206896551724,35.86206896551724
POLITEKNIK NEGERI PONTIANAK,25153021,TEKNIK SIPIL,Diploma Tiga,38,88,Tidak Ada,0.4318181818181818,43.18181818181818
POLITEKNIK NEGERI PONTIANAK,25153022,TEKNIK SIPIL K. KAB. KAPUAS HULU,Diploma Tiga,23,11,Tidak Ada,2.090909090909091,209.0909090909091
POLITEKNIK NEGERI PONTIANAK,25153023,"TEKNOLOGI PENGOLAHAN HASIL PERKEBUNAN K, KAB KAPUAS HULU",Diploma Tiga,15,11,Tidak Ada,1.3636363636363635,136.36363636363635
POLITEKNIK NEGERI PONTIANAK,25153025,TEKNOLOGI PENANGKAPAN IKAN,Diploma Tiga,12,4,Tidak Ada,3.0,300.0
POLITEKNIK NEGERI PONTIANAK,25153026,TEKNOLOGI MESIN (KAMPUS KAB. SANGGAU),Diploma Tiga,8,5,Tidak Ada,1.6,160.0
POLITEKNIK NEGERI PONTIANAK,25153030,BUDI DAYA IKAN (KAMPUS KAB.SUKAMARA),Diploma Tiga,12,1,Tidak Ada,12.0,1200.0
POLITEKNIK NEGERI PONTIANAK,25153031,TEKNOLOGI INFORMASI (KAMPUS KAB.SUKAMARA),Diploma Tiga,10,2,Tidak Ada,5.0,500.0
POLITEKNIK NEGERI KETAPANG,25162001,TEKNOLOGI PRODUKSI TANAMAN PERKEBUNAN,Sarjana Terapan,24,42,Tidak Ada,0.5714285714285714,57.14285714285714
POLITEKNIK NEGERI KETAPANG,25162002,TEKNOLOGI REKAYASA KONSTRUKSI JALAN DAN JEMBATAN,Sarjana Terapan,24,44,Tidak Ada,0.5454545454545454,54.54545454545454
POLITEKNIK NEGERI KETAPANG,25162009,MANAJEMEN AGRIBISNIS,Sarjana Terapan,24,0,Tidak Ada,0.0,0.0
POLITEKNIK NEGERI KETAPANG,25163003,TEKNOLOGI HASIL PERKEBUNAN,Diploma Tiga,24,21,Tidak Ada,1.1428571428571428,114.28571428571428
POLITEKNIK NEGERI KETAPANG,25163004,PEMELIHARAAN MESIN,Diploma Tiga,24,17,Tidak Ada,1.411764705882353,141.1764705882353
POLITEKNIK NEGERI KETAPANG,25163005,TEKNOLOGI LISTRIK,Diploma Tiga,24,13,Tidak Ada,1.8461538461538463,184.6153846153846
POLITEKNIK NEGERI KETAPANG,25163006,TEKNOLOGI PERTAMBANGAN,Diploma Tiga,24,49,Tidak Ada,0.4897959183673469,48.97959183673469
POLITEKNIK NEGERI KETAPANG,25163007,TEKNOLOGI INFORMASI,Diploma Tiga,24,74,Tidak Ada,0.32432432432432434,32.432432432432435
POLITEKNIK NEGERI KETAPANG,25163008,AGROINDUSTRI,Diploma Tiga,24,24,Tidak Ada,1.0,100.0
POLITEKNIK NEGERI SAMBAS,25172001,AGROINDUSTRI PANGAN,Sarjana Terapan,36,81,Tidak Ada,0.4444444444444444,44.44444444444444
POLITEKNIK NEGERI SAMBAS,25172002,TEKNIK MULTIMEDIA,Sarjana Terapan,36,115,Tidak Ada,0.3130434782608696,31.30434782608696
POLITEKNIK NEGERI SAMBAS,25172003,TEKNIK MESIN PERTANIAN,Sarjana Terapan,20,30,Tidak Ada,0.6666666666666666,66.66666666666666
