NAMA PERGURUAN TINGGI,KODE,PROGRAM STUDI,JENJANG,DAYA TAMPUNG 2025,PEMINAT 2024,JENIS PORTOFOLIO
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822006,TEKNIK MEKATRONIKA,Sarjana Terapan,36,163,Tidak Ada
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822007,SISTEM PEMBANGKIT ENERGI,Sarjana Terapan,36,85,Tidak Ada
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822008,TEKNOLOGI GAME,Sarjana Terapan,36,120,Tidak Ada
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822009,TEKNOLOGI REKAYASA INTERNET,Sarjana Terapan,27,88,Tidak Ada
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822010,TEKNOLOGI REKAYASA MULTIMEDIA,Sarjana Terapan,27,127,Tidak Ada
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822011,SAINS DATA TERAPAN,Sarjana Terapan,27,120,Tidak Ada
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823012,TEKNOLOGI MULTIMEDIA BROADCASTING (KAMPUS KAB LAMONGAN),Diploma Tiga,9,18,Tidak Ada
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823013,TEKNIK ELEKTRO INDUSTRI,Diploma Tiga,18,61,Tidak Ada
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823015,TEKNIK INFORMATIKA (KAMPUS KAB SUMENEP),Diploma Tiga,9,12,Tidak Ada
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823016,TEKNIK ELEKTRONIKA,Diploma Tiga,18,34,Tidak Ada
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823017,TEKNOLOGI MULTIMEDIA BROADCASTING (KAMPUS KAB. SUMENEP),Diploma Tiga,9,6,Tidak Ada
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823018,TEKNIK INFORMATIKA (KAMPUS KAB LAMONGAN),Diploma Tiga,18,14,Tidak Ada
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823019,TEKNOLOGI MULTIMEDIA DAN BROADCASTING,Diploma Tiga,18,85,Tidak Ada
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823020,TEKNIK INFORMATIKA,Diploma Tiga,18,56,Tidak Ada
POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823021,TEKNIK TELEKOMUNIKASI,Diploma Tiga,18,36,Tidak Ada
POLITEKNIK NEGERI MADURA,24832005,TEKNOLOGI REKAYASA KESELAMATAN,Sarjana Terapan,35,23,Tidak Ada
POLITEKNIK NEGERI MADURA,24832006,TEKNOLOGI REKAYASA OTOMASI,Sarjana Terapan,15,7,Tidak Ada
POLITEKNIK NEGERI MADURA,24832007,PROMOSI KESEHATAN,Sarjana Terapan,35,63,Tidak Ada
POLITEKNIK NEGERI MADURA,24833001,TEKNIK MESIN ALAT BERAT,Diploma Tiga,35,35,Tidak Ada
POLITEKNIK NEGERI MADURA,24833002,TEKNIK LISTRIK INDUSTRI,Diploma Tiga,30,19,Tidak Ada
POLITEKNIK NEGERI MADURA,24833003,TEKNIK BANGUNAN KAPAL,Diploma Tiga,30,21,Tidak Ada
POLITEKNIK NEGERI MADURA,24833004,KEPERAWATAN,Diploma Tiga,75,204,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25152001,PERENCANAAN PERUMAHAN & PEMUKIMAN,Sarjana Terapan,37,45,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25152002,TEKNIK MESIN,Sarjana Terapan,23,89,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25152003,MANAJEMEN PERKEBUNAN,Sarjana Terapan,24,42,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25152004,BUDIDAYA TANAMAN PERKEBUNAN,Sarjana Terapan,15,36,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25152005,DESAIN KAWASAN BINAAN,Sarjana Terapan,15,5,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25152006,ARSITEKTUR BANGUNAN GEDUNG,Sarjana Terapan,23,33,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25152007,ADMINISTRASI NEGARA,Sarjana Terapan,45,298,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25152008,ADMINISTRASI BISNIS OTOMOTIF,Sarjana Terapan,23,26,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25152009,AKUNTANSI SEKTOR PUBLIK,Sarjana Terapan,53,149,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25152013,PENGOLAHAN HASIL PERKEBUNAN TERPADU,Sarjana Terapan,30,20,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25152027,TEKNOLOGI REKAYASA SISTEM ELEKTRONIKA,Sarjana Terapan,21,38,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25152028,PENGELOLAAN USAHA REKREASI,Sarjana Terapan,15,3,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25152029,TEKNOLOGI REKAYASA KONSTRUKSI JALAN DAN JEMBATAN,Sarjana Terapan,15,12,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25152032,AKUNTANSI SEKTOR PUBLIK (KAMPUS KAB.SUKAMARA),Sarjana Terapan,15,3,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25152033,PENGOLAHAN DAN PENYIMPANAN HASIL PERIKANAN,Sarjana Terapan,12,14,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25152034,AKUNTANSI PERPAJAKAN,Sarjana Terapan,18,55,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25152035,PERBANKAN DAN KEUANGAN DIGITAL,Sarjana Terapan,18,0,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25153010,BUDIDAYA PERIKANAN,Diploma Tiga,18,6,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25153011,TEKNOLOGI BUDIDAYA PERIKANAN K. KAB. KAPUAS HULU,Diploma Tiga,12,3,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25153012,PENGELOLAAN HASIL PERKEBUNAN (KAMPUS KAB. SANGGAU),Diploma Tiga,15,17,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25153014,TEKNIK INFORMATIKA,Diploma Tiga,37,147,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25153015,TEKNIK LISTRIK,Diploma Tiga,21,52,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25153016,ADMINISTRASI BISNIS,Diploma Tiga,45,199,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25153017,TEKNIK MESIN,Diploma Tiga,23,41,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25153018,ARSITEKTUR,Diploma Tiga,30,20,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25153019,AKUNTANSI (KAMPUS KAB. SANGGAU),Diploma Tiga,23,26,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25153020,AKUNTANSI,Diploma Tiga,52,145,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25153021,TEKNIK SIPIL,Diploma Tiga,38,88,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25153022,TEKNIK SIPIL K. KAB. KAPUAS HULU,Diploma Tiga,23,11,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25153023,"TEKNOLOGI PENGOLAHAN HASIL PERKEBUNAN K, KAB KAPUAS HULU",Diploma Tiga,15,11,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25153025,TEKNOLOGI PENANGKAPAN IKAN,Diploma Tiga,12,4,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25153026,TEKNOLOGI MESIN (KAMPUS KAB. SANGGAU),Diploma Tiga,8,5,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25153030,BUDI DAYA IKAN (KAMPUS KAB.SUKAMARA),Diploma Tiga,12,1,Tidak Ada
POLITEKNIK NEGERI PONTIANAK,25153031,TEKNOLOGI INFORMASI (KAMPUS KAB.SUKAMARA),Diploma Tiga,10,2,Tidak Ada
POLITEKNIK NEGERI KETAPANG,25162001,TEKNOLOGI PRODUKSI TANAMAN PERKEBUNAN,Sarjana Terapan,24,42,Tidak Ada
POLITEKNIK NEGERI KETAPANG,25162002,TEKNOLOGI REKAYASA KONSTRUKSI JALAN DAN JEMBATAN,Sarjana Terapan,24,44,Tidak Ada
POLITEKNIK NEGERI KETAPANG,25162009,MANAJEMEN AGRIBISNIS,Sarjana Terapan,24,0,Tidak Ada
POLITEKNIK NEGERI KETAPANG,25163003,TEKNOLOGI HASIL PERKEBUNAN,Diploma Tiga,24,21,Tidak Ada
POLITEKNIK NEGERI KETAPANG,25163004,PEMELIHARAAN MESIN,Diploma Tiga,24,17,Tidak Ada
POLITEKNIK NEGERI KETAPANG,25163005,TEKNOLOGI LISTRIK,Diploma Tiga,24,13,Tidak Ada
POLITEKNIK NEGERI KETAPANG,25163006,TEKNOLOGI PERTAMBANGAN,Diploma Tiga,24,49,Tidak Ada
POLITEKNIK NEGERI KETAPANG,25163007,TEKNOLOGI INFORMASI,Diploma Tiga,24,74,Tidak Ada
POLITEKNIK NEGERI KETAPANG,25163008,AGROINDUSTRI,Diploma Tiga,24,24,Tidak Ada
POLITEKNIK NEGERI SAMBAS,25172001,AGROINDUSTRI PANGAN,Sarjana Terapan,36,81,Tidak Ada
POLITEKNIK NEGERI SAMBAS,25172002,TEKNIK MULTIMEDIA,Sarjana Terapan,36,115,Tidak Ada
POLITEKNIK NEGERI SAMBAS,25172003,TEKNIK MESIN PERTANIAN,Sarjana Terapan,20,30,Tidak Ada
POLITEKNIK NEGERI SAMBAS,25172004,AGRIBISNIS PERIKANAN DAN KELAUTAN,Sarjana Terapan,24,34,Tidak Ada
POLITEKNIK NEGERI SAMBAS,25172005,MANAJEMEN BISNIS PARIWISATA,Sarjana Terapan,36,101,Tidak Ada
POLITEKNIK NEGERI SAMBAS,25172006,AKUNTANSI KEUANGAN PERUSAHAAN,Sarjana Terapan,36,157,Tidak Ada
POLITEKNIK NEGERI SAMBAS,25172010,AKUNTANSI SEKTOR PUBLIK,Sarjana Terapan,36,63,Tidak Ada
POLITEKNIK NEGERI SAMBAS,25172011,PENGELOLAAN PERKEBUNAN,Sarjana Terapan,24,0,Tidak Ada
POLITEKNIK NEGERI SAMBAS,25173007,AGROBISNIS,Diploma Tiga,26,66,Tidak Ada
POLITEKNIK NEGERI SAMBAS,25173008,MANAJEMEN INFORMATIKA,Diploma Tiga,36,110,Tidak Ada
POLITEKNIK NEGERI SAMBAS,25173009,TEKNIK MESIN,Diploma Tiga,24,42,Tidak Ada
POLITEKNIK NEGERI BANJARMASIN,25362001,TEKNIK BANGUNAN RAWA,Sarjana Terapan,24,9,Tidak Ada
POLITEKNIK NEGERI BANJARMASIN,25362002,TEKNOLOGI REKAYASA KONSTRUKSI JALAN DAN JEMBATAN,Sarjana Terapan,24,10,Tidak Ada
POLITEKNIK NEGERI BANJARMASIN,25362003,TEKNOLOGI REKAYASA PEMBANGKIT ENERGI,Sarjana Terapan,24,11,Tidak Ada
POLITEKNIK NEGERI BANJARMASIN,25362004,SISTEM INFORMASI KOTA CERDAS,Sarjana Terapan,24,23,Tidak Ada
POLITEKNIK NEGERI BANJARMASIN,25362005,AKUNTANSI LEMBAGA KEUANGAN SYARIAH,Sarjana Terapan,24,29,Tidak Ada
POLITEKNIK NEGERI BANJARMASIN,25362006,BISNIS DIGITAL,Sarjana Terapan,48,53,Tidak Ada
POLITEKNIK NEGERI BANJARMASIN,25362007,TEKNOLOGI REKAYASA GEOMATIKA DAN SURVEI,Sarjana Terapan,24,18,Tidak Ada
POLITEKNIK NEGERI BANJARMASIN,25362013,TEKNOLOGI REKAYASA OTOMOTIF,Sarjana Terapan,36,15,Tidak Ada
POLITEKNIK NEGERI BANJARMASIN,25362020,TEKNOLOGI REKAYASA OTOMASI,Sarjana Terapan,12,2,Tidak Ada
POLITEKNIK NEGERI BANJARMASIN,25363008,KOMPUTERISASI AKUNTANSI,Diploma Tiga,24,14,Tidak Ada
POLITEKNIK NEGERI BANJARMASIN,25363009,TEKNIK LISTRIK,Diploma Tiga,48,19,Tidak Ada
POLITEKNIK NEGERI BANJARMASIN,25363010,MANAJEMEN INFORMATIKA,Diploma Tiga,60,41,Tidak Ada
POLITEKNIK NEGERI BANJARMASIN,25363011,ADMINISTRASI BISNIS,Diploma Tiga,72,101,Tidak Ada
POLITEKNIK NEGERI BANJARMASIN,25363012,TEKNIK MESIN,Diploma Tiga,36,43,Tidak Ada
POLITEKNIK NEGERI BANJARMASIN,25363014,AKUNTANSI,Diploma Tiga,36,50,Tidak Ada
POLITEKNIK NEGERI BANJARMASIN,25363015,TEKNIK SIPIL,Diploma Tiga,60,85,Tidak Ada
POLITEKNIK NEGERI BANJARMASIN,25363016,TEKNIK PERTAMBANGAN,Diploma Tiga,60,120,Tidak Ada
POLITEKNIK NEGERI BANJARMASIN,25363017,ALAT BERAT,Diploma Tiga,22,57,Tidak Ada
POLITEKNIK NEGERI BANJARMASIN,25363018,TEKNIK INFORMATIKA,Diploma Tiga,60,118,Tidak Ada
POLITEKNIK NEGERI BANJARMASIN,25363019,ELEKTRONIKA,Diploma Tiga,24,8,Tidak Ada
POLITEKNIK NEGERI TANAH LAUT,25372001,TEKNOLOGI REKAYASA KOMPUTER JARINGAN,Sarjana Terapan,32,69,Tidak Ada
POLITEKNIK NEGERI TANAH LAUT,25372002,TEKNOLOGI REKAYASA KONSTRUKSI JALAN DAN JEMBATAN,Sarjana Terapan,32,10,Tidak Ada
POLITEKNIK NEGERI TANAH LAUT,25372003,TEKNOLOGI PAKAN TERNAK,Sarjana Terapan,21,12,Tidak Ada
POLITEKNIK NEGERI TANAH LAUT,25372008,TEKNOLOGI REKAYASA PEMELIHARAAN ALAT BERAT,Sarjana Terapan,21,20,Tidak Ada
POLITEKNIK NEGERI TANAH LAUT,25372009,AKUNTANSI PERPAJAKAN,Sarjana Terapan,32,50,Tidak Ada
POLITEKNIK NEGERI TANAH LAUT,25372010,PENGEMBANGAN PRODUK AGROINDUSTRI,Sarjana Terapan,21,27,Tidak Ada
POLITEKNIK NEGERI TANAH LAUT,25373004,TEKNOLOGI INFORMASI,Diploma Tiga,53,101,Tidak Ada
POLITEKNIK NEGERI TANAH LAUT,25373005,TEKNOLOGI OTOMOTIF,Diploma Tiga,21,13,Tidak Ada
POLITEKNIK NEGERI TANAH LAUT,25373006,AKUNTANSI,Diploma Tiga,53,80,Tidak Ada
POLITEKNIK NEGERI TANAH LAUT,25373007,AGROINDUSTRI,Diploma Tiga,42,34,Tidak Ada
POLITEKNIK NEGERI NUNUKAN,25523001,ADMINISTRASI BISNIS,Diploma Tiga,22,24,Tidak Ada
POLITEKNIK NEGERI NUNUKAN,25523002,TEKNIK ALAT BERAT,Diploma Tiga,15,7,Tidak Ada
POLITEKNIK NEGERI NUNUKAN,25523003,TEKNIK SIPIL INFRASTRUKTUR PERKOTAAN,Diploma Tiga,15,12,Tidak Ada
POLITEKNIK NEGERI NUNUKAN,25523004,TEKNOLOGI HASIL PERIKANAN,Diploma Tiga,7,1,Tidak Ada
POLITEKNIK PERTANIAN NEGERI SAMARINDA,25612001,PENGELOLAAN PERKEBUNAN,Sarjana Terapan,28,36,Tidak Ada
POLITEKNIK PERTANIAN NEGERI SAMARINDA,25612002,TEKNOLOGI REKAYASA PERANGKAT LUNAK,Sarjana Terapan,22,16,Tidak Ada
POLITEKNIK PERTANIAN NEGERI SAMARINDA,25612003,REKAYASA KAYU,Sarjana Terapan,9,2,Tidak Ada
POLITEKNIK PERTANIAN NEGERI SAMARINDA,25612010,TEKNOLOGI REKAYASA GEOMATIKA DAN SURVEI,Sarjana Terapan,21,25,Tidak Ada
POLITEKNIK PERTANIAN NEGERI SAMARINDA,25612012,TEKNOLOGI PRODUKSI TANAMAN PANGAN,Sarjana Terapan,9,2,Tidak Ada
POLITEKNIK PERTANIAN NEGERI SAMARINDA,25612013,TEKNOLOGI REKAYASA PENGENDALIAN PENCEMARAN LINGKUNGAN,Sarjana Terapan,9,0,Tidak Ada
POLITEKNIK PERTANIAN NEGERI SAMARINDA,25612014,TEKNOLOGI REKAYASA PANGAN,Sarjana Terapan,9,0,Tidak Ada
POLITEKNIK PERTANIAN NEGERI SAMARINDA,25613004,BUDIDAYA TANAMAN PERKEBUNAN,Diploma Tiga,18,15,Tidak Ada
POLITEKNIK PERTANIAN NEGERI SAMARINDA,25613005,TEKNOLOGI HASIL PERKEBUNAN,Diploma Tiga,18,4,Tidak Ada
POLITEKNIK PERTANIAN NEGERI SAMARINDA,25613006,PENGOLAHAN HASIL HUTAN,Diploma Tiga,18,1,Tidak Ada
POLITEKNIK PERTANIAN NEGERI SAMARINDA,25613007,TEKNOLOGI GEOMATIKA,Diploma Tiga,15,12,Tidak Ada
POLITEKNIK PERTANIAN NEGERI SAMARINDA,25613008,PENGELOLAAN LINGKUNGAN,Diploma Tiga,18,9,Tidak Ada
POLITEKNIK PERTANIAN NEGERI SAMARINDA,25613009,PENGELOLAAN HUTAN,Diploma Tiga,18,1,Tidak Ada
POLITEKNIK PERTANIAN NEGERI SAMARINDA,25613011,SISTEM INFORMASI AKUNTANSI,Diploma Tiga,18,2,Tidak Ada
POLITEKNIK NEGERI SAMARINDA,25622001,TEKNIK MESIN PRODUKSI DAN PERAWATAN,Sarjana Terapan,36,144,Tidak Ada
POLITEKNIK NEGERI SAMARINDA,25622002,TEKNIK LISTRIK,Sarjana Terapan,23,101,Tidak Ada
POLITEKNIK NEGERI SAMARINDA,25622003,TEKNOLOGI KIMIA INDUSTRI,Sarjana Terapan,27,74,Tidak Ada
POLITEKNIK NEGERI SAMARINDA,25622004,REKAYASA JALAN & JEMBATAN,Sarjana Terapan,23,59,Tidak Ada
POLITEKNIK NEGERI SAMARINDA,25622005,TEKNIK INFORMATIKA MULTIMEDIA,Sarjana Terapan,27,152,Tidak Ada
POLITEKNIK NEGERI SAMARINDA,25622006,TEKNOLOGI REKAYASA KOMPUTER,Sarjana Terapan,27,55,Tidak Ada
POLITEKNIK NEGERI SAMARINDA,25622007,USAHA PERJALANAN WISATA,Sarjana Terapan,15,37,Tidak Ada
POLITEKNIK NEGERI SAMARINDA,25622008,AKUNTANSI MANAJERIAL,Sarjana Terapan,23,223,Tidak Ada
POLITEKNIK NEGERI SAMARINDA,25622009,KEUANGAN DAN PERBANKAN,Sarjana Terapan,23,152,Tidak Ada
POLITEKNIK NEGERI SAMARINDA,25622010,MANAJEMEN PEMASARAN,Sarjana Terapan,29,189,Tidak Ada
POLITEKNIK NEGERI SAMARINDA,25622029,ARSITEKTUR BANGUNAN GEDUNG,Sarjana Terapan,25,57,Tidak Ada
POLITEKNIK NEGERI SAMARINDA,25622030,BISNIS DIGITAL,Sarjana Terapan,36,176,Tidak Ada
POLITEKNIK NEGERI SAMARINDA,25622031,DESAIN PRODUK KAYU DAN SERAT,Sarjana Terapan,17,17,Tidak Ada
POLITEKNIK NEGERI SAMARINDA,25622032,TEKNOLOGI REKAYASA KONSTRUKSI BANGUNAN GEDUNG,Sarjana Terapan,15,77,Tidak Ada
POLITEKNIK NEGERI SAMARINDA,25622033,TEKNOLOGI REKAYASA KONSTRUKSI BANGUNAN AIR,Sarjana Terapan,7,6,Tidak Ada
POLITEKNIK NEGERI SAMARINDA,25623011,TEKNIK INFORMATIKA,Diploma Tiga,27,75,Tidak Ada
POLITEKNIK NEGERI SAMARINDA,25623014,PETRO DAN OLEO KIMIA,Diploma Tiga,18,23,Tidak Ada
POLITEKNIK NEGERI SAMARINDA,25623015,PERAWATAN DAN PERBAIKAN MESIN,Diploma Tiga,36,101,Tidak Ada
POLITEKNIK NEGERI SAMARINDA,25623017,NAUTIKA,Diploma Tiga,18,20,Tidak Ada
POLITEKNIK NEGERI SAMARINDA,25623018,TEKNIK KOMPUTER,Diploma Tiga,27,47,Tidak Ada
POLITEKNIK NEGERI SAMARINDA,25623019,TEKNIKA,Diploma Tiga,18,8,Tidak Ada
POLITEKNIK NEGERI SAMARINDA,25623021,PARIWISATA,Diploma Tiga,24,72,Tidak Ada
POLITEKNIK NEGERI SAMARINDA,25623022,TEKNIK LISTRIK,Diploma Tiga,15,29,Tidak Ada
POLITEKNIK NEGERI SAMARINDA,25623024,TEKNIK ALAT BERAT,Diploma Tiga,36,197,Tidak Ada
POLITEKNIK NEGERI SAMARINDA,25623026,KETATALAKSANAAN PELAYARAN NIAGA DAN KEPELABUHAN,Diploma Tiga,36,53,Tidak Ada
POLITEKNIK NEGERI SAMARINDA,25623027,AKUNTANSI,Diploma Tiga,28,88,Tidak Ada
POLITEKNIK NEGERI BALIKPAPAN,25632001,TEKNOLOGI REKAYASA KONSTRUKSI JALAN DAN JEMBATAN,Sarjana Terapan,26,17,Tidak Ada
POLITEKNIK NEGERI BALIKPAPAN,25632002,AKUNTANSI PERPAJAKAN,Sarjana Terapan,31,131,Tidak Ada
POLITEKNIK NEGERI BALIKPAPAN,25632005,PENGELOLAAN PERHOTELAN,Sarjana Terapan,31,47,Tidak Ada
POLITEKNIK NEGERI BALIKPAPAN,25632009,PERBANKAN DAN KEUANGAN DIGITAL,Sarjana Terapan,42,114,Tidak Ada
POLITEKNIK NEGERI BALIKPAPAN,25632010,TEKNOLOGI REKAYASA MANUFAKTUR,Sarjana Terapan,26,0,Tidak Ada
POLITEKNIK NEGERI BALIKPAPAN,25633003,TEKNOLOGI LISTRIK,Diploma Tiga,18,14,Tidak Ada
POLITEKNIK NEGERI BALIKPAPAN,25633004,TEKNIK ELEKTRONIKA,Diploma Tiga,35,24,Tidak Ada
POLITEKNIK NEGERI BALIKPAPAN,25633006,ALAT BERAT,Diploma Tiga,35,64,Tidak Ada
POLITEKNIK NEGERI BALIKPAPAN,25633007,TEKNIK SIPIL,Diploma Tiga,35,64,Tidak Ada
POLITEKNIK NEGERI BALIKPAPAN,25633008,TATA BOGA,Diploma Tiga,42,69,Tidak Ada
POLITEKNIK NEGERI BALI,26172001,MANAJEMEN PROYEK KONSTRUKSI,Sarjana Terapan,38,55,Tidak Ada
POLITEKNIK NEGERI BALI,26172002,TEKNOLOGI REKAYASA UTILITAS,Sarjana Terapan,15,19,Tidak Ada
POLITEKNIK NEGERI BALI,26172003,TEKNIK OTOMASI,Sarjana Terapan,23,18,Tidak Ada
POLITEKNIK NEGERI BALI,26172004,TEKNOLOGI REKAYASA PERANGKAT LUNAK,Sarjana Terapan,30,66,Tidak Ada
POLITEKNIK NEGERI BALI,26172005,TEKNOLOGI REKAYASA KONSTRUKSI BANGUNAN GEDUNG,Sarjana Terapan,15,27,Tidak Ada
POLITEKNIK NEGERI BALI,26172006,AKUNTANSI PERPAJAKAN,Sarjana Terapan,38,174,Tidak Ada
POLITEKNIK NEGERI BALI,26172007,AKUNTANSI MANAJERIAL,Sarjana Terapan,45,195,Tidak Ada
POLITEKNIK NEGERI BALI,26172008,MANAJEMEN BISNIS INTERNASIONAL,Sarjana Terapan,53,208,Tidak Ada
POLITEKNIK NEGERI BALI,26172009,MANAJEMEN BISNIS PARIWISATA,Sarjana Terapan,53,350,Tidak Ada
POLITEKNIK NEGERI BALI,26172010,BISNIS DIGITAL,Sarjana Terapan,30,112,Tidak Ada
POLITEKNIK NEGERI BALI,26172024,TEKNOLOGI REKAYASA KONSTRUKSI BANGUNAN AIR,Sarjana Terapan,8,0,Tidak Ada
POLITEKNIK NEGERI BALI,26172025,REKAYASA PERANCANGAN MEKANIK,Sarjana Terapan,8,4,Tidak Ada
POLITEKNIK NEGERI BALI,26172026,BAHASA INGGRIS UNTUK KOMUNIKASI BISNIS DAN PROFESIONAL,Sarjana Terapan,8,16,Tidak Ada
POLITEKNIK NEGERI BALI,26172027,TEKNOLOGI REKAYASA ENERGI TERBARUKAN,Sarjana Terapan,15,5,Tidak Ada
POLITEKNIK NEGERI BALI,26172028,AKUNTANSI BISNIS DIGITAL,Sarjana Terapan,15,0,Tidak Ada
POLITEKNIK NEGERI BALI,26173011,ADMINISTRASI BISNIS,Diploma Tiga,60,158,Tidak Ada
POLITEKNIK NEGERI BALI,26173012,AKUNTANSI,Diploma Tiga,53,127,Tidak Ada
POLITEKNIK NEGERI BALI,26173013,TEKNIK SIPIL,Diploma Tiga,38,70,Tidak Ada
POLITEKNIK NEGERI BALI,26173014,TEKNIK LISTRIK,Diploma Tiga,38,77,Tidak Ada
POLITEKNIK NEGERI BALI,26173015,PERHOTELAN (KAMPUS KAB. KARANGASEM),Diploma Tiga,15,11,Tidak Ada
POLITEKNIK NEGERI BALI,26173016,PERHOTELAN (KAMPUS KAB. JEMBRANA),Diploma Tiga,15,8,Tidak Ada
POLITEKNIK NEGERI BALI,26173017,USAHA PERJALANAN WISATA,Diploma Tiga,23,44,Tidak Ada
POLITEKNIK NEGERI BALI,26173018,TEKNIK MESIN,Diploma Tiga,38,119,Tidak Ada
POLITEKNIK NEGERI BALI,26173019,PERHOTELAN (KAMPUS KAB. LOMBOK BARAT),Diploma Tiga,15,2,Tidak Ada
POLITEKNIK NEGERI BALI,26173020,TEKNIK PENDINGIN DAN TATA UDARA,Diploma Tiga,23,62,Tidak Ada
POLITEKNIK NEGERI BALI,26173021,MANAJEMEN INFORMATIKA,Diploma Tiga,30,47,Tidak Ada
POLITEKNIK NEGERI BALI,26173022,PERHOTELAN,Diploma Tiga,90,300,Tidak Ada
POLITEKNIK NEGERI BALI,26173023,ADMINISTRASI BISNIS (KAMPUS KAB. KARANGASEM),Diploma Tiga,15,11,Tidak Ada
POLITEKNIK NEGERI KUPANG,26412001,PERANCANGAN JALAN DAN JEMBATAN,Sarjana Terapan,21,88,Tidak Ada
POLITEKNIK NEGERI KUPANG,26412002,TEKNIK PERANCANGAN IRIGASI DAN PENANGANAN PANTAI,Sarjana Terapan,21,27,Tidak Ada
POLITEKNIK NEGERI KUPANG,26412003,TEKNIK MESIN PRODUKSI DAN PERAWATAN,Sarjana Terapan,16,14,Tidak Ada
POLITEKNIK NEGERI KUPANG,26412004,TEKNIK INSTALASI LISTRIK,Sarjana Terapan,18,71,Tidak Ada
POLITEKNIK NEGERI KUPANG,26412005,MANAJEMEN PERUSAHAAN,Sarjana Terapan,48,155,Tidak Ada
POLITEKNIK NEGERI KUPANG,26412006,AKUNTANSI SEKTOR PUBLIK,Sarjana Terapan,42,130,Tidak Ada
POLITEKNIK NEGERI KUPANG,26412007,PERHOTELAN,Sarjana Terapan,35,75,Tidak Ada
POLITEKNIK NEGERI KUPANG,26412008,USAHA PERJALANAN WISATA,Sarjana Terapan,35,70,Tidak Ada
POLITEKNIK NEGERI KUPANG,26413009,TEKNIK SIPIL,Diploma Tiga,16,76,Tidak Ada
POLITEKNIK NEGERI KUPANG,26413010,TEKNIK ELEKTRONIKA,Diploma Tiga,12,26,Tidak Ada
POLITEKNIK NEGERI KUPANG,26413011,TEKNIK LISTRIK,Diploma Tiga,18,25,Tidak Ada
POLITEKNIK NEGERI KUPANG,26413012,MESIN OTOMOTIF,Diploma Tiga,16,27,Tidak Ada
POLITEKNIK NEGERI KUPANG,26413013,TEKNIK KOMPUTER DAN JARINGAN,Diploma Tiga,30,105,Tidak Ada
POLITEKNIK NEGERI KUPANG,26413014,ADMINISTRASI BISNIS,Diploma Tiga,18,43,Tidak Ada
POLITEKNIK NEGERI KUPANG,26413015,TEKNIK MESIN,Diploma Tiga,16,43,Tidak Ada
POLITEKNIK NEGERI KUPANG,26413016,AKUNTANSI,Diploma Tiga,24,51,Tidak Ada
